lat,lon,pga_475_median,pga_475_84,pga_475_mean,pga_975_median,pga_975_84,pga_975_mean,pga_2475_median,pga_2475_84,pga_2475_mean
53.9,7.2,0,0,0,0,0.0113,0,0.0151,0.0302,0.0175
53.9,7.3,0,0,0,0,0.0113,0,0.0151,0.0302,0.0175
53.9,7.4,0,0,0,0,0.0113,0,0.0147,0.0302,0.0173
53.9,7.5,0,0,0,0,0.0113,0,0.0143,0.0302,0.0173
53.9,7.6,0,0,0,0,0.0105,0,0.0143,0.0281,0.0167
53.9,7.7,0,0,0,0,0.0105,0,0.0143,0.0281,0.0167
53.9,7.8,0,0,0,0,0.0112,0,0.0143,0.0288,0.0171
53.9,7.9,0,0,0,0,0.0112,0,0.0143,0.0295,0.0171
53.9,8,0,0,0,0,0.0105,0,0.0143,0.0281,0.0167
53.9,8.1,0,0,0,0,0.0105,0,0.0141,0.0281,0.0168
53.9,8.2,0,0,0,0,0.0112,0,0.0141,0.0288,0.017
53.9,8.3,0,0,0,0,0.0105,0,0.0141,0.0281,0.0166
53.9,8.4,0,0,0,0,0.0105,0,0.0141,0.0281,0.0166
53.9,8.5,0,0,0,0,0.0108,0,0.0141,0.0285,0.0167
53.9,8.6,0,0,0,0,0.0112,0,0.0141,0.0288,0.0168
53.9,8.7,0,0,0,0,0.0113,0,0.0141,0.0302,0.017
53.9,8.8,0,0,0,0,0.0112,0,0.0141,0.0295,0.017
53.9,8.9,0,0,0,0,0.0105,0,0.0141,0.0288,0.0167
53.9,9,0,0,0,0,0.0113,0,0.0141,0.0302,0.0171
53.9,9.1,0,0,0,0,0.0113,0,0.0141,0.0302,0.0172
53.9,9.2,0,0,0,0,0.0112,0,0.0141,0.0295,0.017
53.9,9.3,0,0,0,0,0.0112,0,0.0133,0.0295,0.0172
53.9,9.4,0,0,0,0,0.0112,0,0.0133,0.0288,0.0172
53.9,9.5,0,0,0,0,0.0112,0,0.0133,0.0288,0.0171
53.9,9.6,0,0,0,0,0.0113,0,0.0133,0.0302,0.0172
53.9,9.7,0,0,0,0,0.0112,0,0.0128,0.0288,0.0171
53.9,9.8,0,0,0,0,0.0112,0,0.0128,0.0288,0.0171
53.9,9.9,0,0,0,0,0.0112,0,0.0124,0.0288,0.017
53.9,10,0,0,0,0,0.0112,0,0.0128,0.0288,0.0173
53.9,10.1,0,0,0,0,0.0119,0,0.0123,0.0295,0.0172
53.9,10.2,0,0,0,0,0.0112,0,0.0123,0.0288,0.017
53.9,10.3,0,0,0,0,0.0112,0,0.0127,0.0288,0.0171
53.9,10.4,0,0,0,0,0.0119,0,0.0123,0.0295,0.0173
53.9,10.5,0,0,0,0,0.012,0,0.013,0.0309,0.0175
53.9,10.6,0,0,0,0,0.0124,0,0.013,0.0312,0.0177
53.9,10.7,0,0,0,0,0.0128,0,0.0137,0.0315,0.0182
53.9,10.8,0,0,0,0,0.0128,0,0.0137,0.0315,0.0185
53.9,10.9,0,0,0,0,0.0128,0,0.0137,0.0323,0.0184
53.9,11,0,0,0,0,0.0133,0,0.0137,0.0334,0.0186
53.9,11.1,0,0,0,0,0.0136,0,0.0137,0.0337,0.0191
53.9,11.2,0,0,0,0,0.0136,0,0.0141,0.0337,0.0193
53.9,11.3,0,0,0,0,0.015,0,0.0159,0.0363,0.0206
53.9,11.4,0,0,0,0,0.0155,0,0.0169,0.0375,0.0215
53.9,11.5,0,0,0,0,0.0163,0,0.0169,0.0389,0.0218
53.9,11.6,0,0,0,0,0.0163,0,0.0172,0.0389,0.0225
53.9,11.7,0,0,0,0,0.0174,0,0.0177,0.0415,0.0235
53.9,11.8,0,0,0,0,0.0176,0.0102,0.0185,0.0428,0.0244
53.9,11.9,0,0,0,0,0.0186,0.0108,0.0196,0.0443,0.0257
53.9,12,0,0.0101,0,0,0.0198,0.0113,0.0204,0.0472,0.0267
53.9,12.1,0,0.0102,0,0,0.0204,0.0116,0.0213,0.0503,0.0278
53.9,12.2,0,0.0108,0,0,0.0211,0.0119,0.0219,0.0504,0.0288
53.9,12.3,0,0.0115,0,0.0104,0.0226,0.0126,0.0232,0.0531,0.0304
53.9,12.4,0,0.0116,0,0.011,0.0233,0.0131,0.0246,0.056,0.0318
53.9,12.5,0,0.0124,0,0.0117,0.0249,0.014,0.0261,0.059,0.0337
53.9,12.6,0,0.0133,0,0.0118,0.0267,0.0146,0.0271,0.0623,0.0354
53.9,12.7,0,0.0134,0,0.0125,0.0278,0.0153,0.0289,0.0672,0.0378
53.9,12.8,0,0.0142,0,0.0133,0.0285,0.0161,0.0307,0.0672,0.0397
53.9,12.9,0,0.0152,0,0.0135,0.0305,0.0171,0.0321,0.0712,0.042
53.9,13,0,0.0162,0,0.0143,0.0326,0.0178,0.0334,0.0754,0.0441
53.9,13.1,0,0.0166,0,0.0147,0.0343,0.0185,0.0345,0.0799,0.0466
53.9,13.2,0,0.0176,0,0.0153,0.0358,0.0195,0.0365,0.0841,0.0492
53.9,13.3,0,0.0178,0,0.0163,0.0368,0.0202,0.0389,0.0888,0.0513
53.9,13.4,0,0.0191,0.0101,0.0167,0.0395,0.0211,0.0412,0.0897,0.0536
53.9,13.5,0,0.0196,0.0108,0.0174,0.0421,0.0225,0.0415,0.095,0.0567
53.9,13.6,0,0.0211,0.0112,0.0186,0.0452,0.0236,0.0443,0.1006,0.0599
53.9,13.7,0,0.0219,0.0116,0.0191,0.0486,0.0249,0.0471,0.1059,0.0636
53.9,13.8,0.0101,0.0236,0.0125,0.021,0.0519,0.0272,0.0531,0.112,0.0684
53.9,13.9,0.0102,0.0255,0.0131,0.0218,0.0554,0.0288,0.056,0.1226,0.0728
53.9,14,0.0109,0.0267,0.0134,0.0234,0.059,0.0302,0.0599,0.1314,0.0775
53.9,14.1,0.011,0.029,0.014,0.0244,0.0629,0.032,0.0641,0.1424,0.0837
53.9,14.2,0.011,0.0307,0.0147,0.0255,0.067,0.0342,0.069,0.1509,0.0898
53.9,14.3,0.012,0.0326,0.0153,0.0276,0.0725,0.0367,0.0735,0.1681,0.0972
53.9,14.4,0.0131,0.0357,0.0165,0.0317,0.0833,0.0413,0.0834,0.1954,0.1104
54,7,0,0,0,0,0.012,0,0.0158,0.0309,0.0182
54,7.1,0,0,0,0,0.012,0,0.0158,0.0309,0.0182
54,7.2,0,0,0,0,0.0113,0,0.0151,0.0302,0.0175
54,7.3,0,0,0,0,0.0113,0,0.0151,0.0302,0.0176
54,7.4,0,0,0,0,0.0113,0,0.0151,0.0302,0.0176
54,7.5,0,0,0,0,0.0113,0,0.0151,0.0302,0.0175
54,7.6,0,0,0,0,0.0105,0,0.0151,0.0281,0.017
54,7.7,0,0,0,0,0.0105,0,0.0151,0.0281,0.017
54,7.8,0,0,0,0,0.0108,0,0.0151,0.0285,0.017
54,7.9,0,0,0,0,0.0112,0,0.0143,0.0288,0.017
54,8,0,0,0,0,0.0105,0,0.0142,0.0281,0.0166
54,8.1,0,0,0,0,0.0105,0,0.0143,0.0281,0.0168
54,8.2,0,0,0,0,0.0105,0,0.0143,0.0281,0.0167
54,8.3,0,0,0,0,0.0105,0,0.0143,0.0281,0.0168
54,8.4,0,0,0,0,0.0105,0,0.0142,0.0281,0.0166
54,8.5,0,0,0,0,0.0109,0,0.0143,0.0291,0.0169
54,8.6,0,0,0,0,0.0109,0,0.0142,0.0299,0.017
54,8.7,0,0,0,0,0.0113,0,0.0143,0.0302,0.017
54,8.8,0,0,0,0,0.0113,0,0.0143,0.0302,0.017
54,8.9,0,0,0,0,0.0105,0,0.0141,0.0295,0.0169
54,9,0,0,0,0,0.0113,0,0.0141,0.0302,0.0176
54,9.1,0,0,0,0,0.0113,0,0.0141,0.0302,0.0177
54,9.2,0,0,0,0,0.0113,0,0.0142,0.0302,0.0177
54,9.3,0,0,0,0,0.0113,0,0.0141,0.0302,0.0176
54,9.4,0,0,0,0,0.0113,0,0.0141,0.0302,0.0176
54,9.5,0,0,0,0,0.0113,0,0.0133,0.0302,0.0175
54,9.6,0,0,0,0,0.0105,0,0.0133,0.0288,0.0171
54,9.7,0,0,0,0,0.0112,0,0.0133,0.0295,0.0174
54,9.8,0,0,0,0,0.0112,0,0.0133,0.0295,0.0172
54,9.9,0,0,0,0,0.0112,0,0.0132,0.0295,0.0173
54,10,0,0,0,0,0.0113,0,0.0132,0.0302,0.0176
54,10.1,0,0,0,0,0.0113,0,0.0132,0.0302,0.0178
54,10.2,0,0,0,0,0.012,0,0.0132,0.0309,0.0183
54,10.3,0,0,0,0,0.0128,0,0.0132,0.0323,0.0185
54,10.4,0,0,0,0,0.0129,0,0.0132,0.0331,0.0185
54,10.5,0,0,0,0,0.0129,0,0.0132,0.0331,0.0187
54,10.6,0,0,0,0,0.0129,0,0.0132,0.0331,0.0188
54,10.7,0,0,0,0,0.0136,0,0.0139,0.0337,0.0195
54,10.8,0,0,0,0,0.0138,0,0.0139,0.0355,0.0197
54,10.9,0,0,0,0,0.0138,0,0.0139,0.0355,0.0198
54,11,0,0,0,0,0.0142,0,0.0139,0.0358,0.0201
54,11.1,0,0,0,0,0.0146,0,0.0143,0.036,0.0204
54,11.2,0,0,0,0,0.0148,0,0.0146,0.0381,0.0207
54,11.3,0,0,0,0,0.0158,0,0.0169,0.0397,0.0223
54,11.4,0,0,0,0,0.0171,0,0.0171,0.0414,0.0231
54,11.5,0,0,0,0,0.0174,0,0.0179,0.0415,0.0236
54,11.6,0,0,0,0,0.0174,0,0.0179,0.0415,0.0241
54,11.7,0,0,0,0,0.0186,0.0104,0.0185,0.0443,0.0251
54,11.8,0,0,0,0,0.0188,0.0107,0.019,0.0457,0.0258
54,11.9,0,0.0101,0,0,0.0198,0.0114,0.0207,0.0472,0.0273
54,12,0,0.0102,0,0,0.0204,0.0117,0.0213,0.0503,0.028
54,12.1,0,0.0108,0,0.0103,0.0215,0.0122,0.0219,0.0517,0.0293
54,12.2,0,0.0115,0,0.0104,0.0226,0.0127,0.0225,0.0532,0.0304
54,12.3,0,0.0116,0,0.011,0.0233,0.0132,0.0238,0.056,0.0318
54,12.4,0,0.0124,0,0.0113,0.0245,0.0137,0.0249,0.0578,0.0331
54,12.5,0,0.0132,0,0.0123,0.0261,0.0147,0.0268,0.0611,0.0353
54,12.6,0,0.0136,0,0.0124,0.027,0.0153,0.0277,0.0634,0.037
54,12.7,0,0.0142,0,0.0132,0.0285,0.0159,0.0294,0.0672,0.0391
54,12.8,0,0.0144,0,0.0133,0.0299,0.0165,0.0307,0.0712,0.0408
54,12.9,0,0.0155,0,0.0142,0.032,0.0175,0.0327,0.0754,0.0432
54,13,0,0.0162,0,0.0151,0.0326,0.0184,0.0347,0.0768,0.0456
54,13.1,0,0.0174,0,0.016,0.0349,0.0196,0.037,0.0816,0.0487
54,13.2,0,0.0178,0.01,0.0163,0.0368,0.0205,0.0389,0.0888,0.0516
54,13.3,0,0.0191,0.0103,0.0174,0.0395,0.0213,0.0415,0.0897,0.0537
54,13.4,0,0.0196,0.0107,0.0178,0.0421,0.0223,0.0441,0.095,0.0564
54,13.5,0,0.0211,0.0112,0.0191,0.0452,0.0237,0.0471,0.1006,0.0597
54,13.6,0,0.0219,0.0116,0.0196,0.0486,0.0249,0.0503,0.108,0.0632
54,13.7,0.0101,0.0236,0.012,0.021,0.0519,0.0264,0.0531,0.1144,0.0674
54,13.8,0.0102,0.0247,0.0126,0.0218,0.0552,0.028,0.056,0.1204,0.0716
54,13.9,0.0109,0.0267,0.0132,0.0234,0.059,0.0301,0.0599,0.1314,0.0777
54,14,0.011,0.0282,0.0139,0.0244,0.0629,0.0322,0.0648,0.1424,0.0844
54,14.1,0.0119,0.0306,0.0147,0.0263,0.0689,0.0347,0.069,0.1598,0.0924
54,14.2,0.012,0.0326,0.0155,0.0276,0.0739,0.0374,0.0764,0.1776,0.1005
54,14.3,0.0131,0.0357,0.0163,0.0317,0.0833,0.0408,0.0834,0.1901,0.1096
54.1,8.1,0,0,0,0,0.0105,0,0.0147,0.0281,0.0169
54.1,8.2,0,0,0,0,0.0108,0,0.0151,0.0285,0.017
54.1,8.3,0,0,0,0,0.0113,0,0.0151,0.0302,0.0174
54.1,8.4,0,0,0,0,0.0113,0,0.0151,0.0302,0.0171
54.1,8.5,0,0,0,0,0.0113,0,0.0151,0.0302,0.0172
54.1,8.6,0,0,0,0,0.0113,0,0.0151,0.0302,0.0173
54.1,8.7,0,0,0,0,0.0113,0,0.0151,0.0302,0.0174
54.1,8.8,0,0,0,0,0.0113,0,0.0151,0.0302,0.0178
54.1,8.9,0,0,0,0,0.0113,0,0.0143,0.0302,0.0176
54.1,9,0,0,0,0,0.0109,0,0.0143,0.0299,0.0175
54.1,9.1,0,0,0,0,0.0113,0,0.0151,0.0302,0.0179
54.1,9.2,0,0,0,0,0.0113,0,0.0151,0.0302,0.018
54.1,9.3,0,0,0,0,0.0113,0,0.0151,0.0302,0.0181
54.1,9.4,0,0,0,0,0.0113,0,0.0143,0.0302,0.0183
54.1,9.5,0,0,0,0,0.0113,0,0.0143,0.0302,0.0182
54.1,9.6,0,0,0,0,0.012,0,0.0143,0.0309,0.0184
54.1,9.7,0,0,0,0,0.0121,0,0.0143,0.0317,0.0186
54.1,9.8,0,0,0,0,0.0121,0,0.0143,0.0325,0.0187
54.1,9.9,0,0,0,0,0.0121,0,0.0143,0.0325,0.0189
54.1,10,0,0,0,0,0.0125,0,0.0143,0.0328,0.019
54.1,10.1,0,0,0,0,0.0121,0,0.0139,0.0325,0.0192
54.1,10.2,0,0,0,0,0.0129,0,0.0142,0.0331,0.0194
54.1,10.3,0,0,0,0,0.013,0,0.0141,0.035,0.0196
54.1,10.4,0,0,0,0,0.013,0,0.0141,0.035,0.0197
54.1,10.5,0,0,0,0,0.013,0,0.0141,0.035,0.02
54.1,10.6,0,0,0,0,0.0138,0,0.0141,0.0355,0.0203
54.1,10.7,0,0,0,0,0.0139,0,0.0141,0.0365,0.0206
54.1,10.8,0,0,0,0,0.014,0,0.0148,0.0376,0.0211
54.1,10.9,0,0,0,0,0.0148,0,0.0148,0.0381,0.0215
54.1,11,0,0,0,0,0.0148,0,0.0148,0.0381,0.0216
54.1,11.1,0,0,0,0,0.0148,0,0.0148,0.0381,0.0218
54.1,11.2,0,0,0,0,0.0159,0,0.0155,0.0409,0.0224
54.1,11.3,0,0,0,0,0.0169,0,0.0172,0.0425,0.0237
54.1,11.4,0,0,0,0,0.0178,0,0.0179,0.0441,0.0244
54.1,11.5,0,0,0,0,0.0178,0.0102,0.0189,0.0441,0.0251
54.1,11.6,0,0,0,0,0.0191,0.0107,0.0189,0.0471,0.026
54.1,11.7,0,0,0,0,0.0191,0.011,0.0201,0.0471,0.0267
54.1,11.8,0,0.0101,0,0,0.0204,0.0112,0.0201,0.0503,0.0273
54.1,11.9,0,0.0108,0,0.0103,0.0211,0.0121,0.0219,0.0503,0.0289
54.1,12,0,0.0108,0,0.0104,0.0215,0.0123,0.0219,0.0517,0.0296
54.1,12.1,0,0.0109,0,0.0109,0.0218,0.0126,0.0231,0.0533,0.0305
54.1,12.2,0,0.0116,0,0.011,0.0233,0.0134,0.0235,0.0562,0.0322
54.1,12.3,0,0.0123,0,0.0116,0.0241,0.0139,0.0253,0.0565,0.0335
54.1,12.4,0,0.0131,0,0.0117,0.0257,0.0144,0.0257,0.0599,0.0348
54.1,12.5,0,0.014,0,0.0126,0.0274,0.0152,0.027,0.0628,0.0366
54.1,12.6,0,0.0142,0,0.0131,0.0285,0.0159,0.0283,0.0664,0.0384
54.1,12.7,0,0.0144,0,0.0138,0.0299,0.0165,0.03,0.0702,0.0404
54.1,12.8,0,0.0152,0,0.0141,0.0305,0.0171,0.0319,0.0712,0.0424
54.1,12.9,0,0.0162,0,0.015,0.0326,0.0183,0.0339,0.0754,0.0452
54.1,13,0,0.0166,0,0.0158,0.0343,0.0191,0.0352,0.0799,0.0478
54.1,13.1,0,0.0178,0,0.016,0.0368,0.02,0.037,0.0847,0.0501
54.1,13.2,0,0.0183,0.0101,0.0174,0.0391,0.0209,0.0415,0.0897,0.0529
54.1,13.3,0,0.0204,0.0109,0.0186,0.0424,0.0226,0.0443,0.0977,0.0569
54.1,13.4,0,0.0211,0.0113,0.0191,0.0452,0.0237,0.0471,0.1006,0.0599
54.1,13.5,0.0101,0.0227,0.0117,0.0204,0.0487,0.025,0.0503,0.1061,0.0631
54.1,13.6,0.0102,0.0236,0.0122,0.021,0.0519,0.0264,0.0531,0.1144,0.0671
54.1,13.7,0.0102,0.0247,0.0125,0.0218,0.0554,0.028,0.056,0.1226,0.0716
54.1,13.8,0.0109,0.0267,0.013,0.0234,0.059,0.0294,0.059,0.1288,0.0754
54.1,13.9,0.011,0.0282,0.0134,0.0244,0.0629,0.0312,0.0634,0.1386,0.0811
54.1,14,0.0119,0.0282,0.014,0.0263,0.0643,0.0328,0.0672,0.1509,0.0872
54.1,14.1,0.012,0.0307,0.0147,0.0276,0.0689,0.0351,0.0735,0.1631,0.0943
54.1,14.2,0.013,0.0326,0.0155,0.03,0.0772,0.0379,0.0783,0.1794,0.1023
54.2,8.1,0,0,0,0,0.0113,0,0.0151,0.0302,0.0175
54.2,8.2,0,0,0,0,0.0113,0,0.0151,0.0302,0.0176
54.2,8.3,0,0,0,0,0.0113,0,0.0151,0.0302,0.0175
54.2,8.4,0,0,0,0,0.0105,0,0.0151,0.0295,0.0174
54.2,8.5,0,0,0,0,0.0109,0,0.0151,0.0299,0.0174
54.2,8.6,0,0,0,0,0.0113,0,0.0153,0.0302,0.018
54.2,8.7,0,0,0,0,0.0113,0,0.0153,0.0302,0.0181
54.2,8.8,0,0,0,0,0.0113,0,0.0153,0.0302,0.0181
54.2,8.9,0,0,0,0,0.0113,0,0.0153,0.0302,0.0182
54.2,9,0,0,0,0,0.0113,0,0.0157,0.0302,0.0183
54.2,9.1,0,0,0,0,0.0121,0,0.0161,0.0325,0.0188
54.2,9.2,0,0,0,0,0.0121,0,0.0161,0.0325,0.0192
54.2,9.3,0,0,0,0,0.0121,0,0.0161,0.0325,0.0194
54.2,9.4,0,0,0,0,0.0121,0,0.0153,0.0325,0.0195
54.2,9.5,0,0,0,0,0.0121,0,0.0153,0.0325,0.0193
54.2,9.6,0,0,0,0,0.0121,0,0.0153,0.0325,0.0195
54.2,9.7,0,0,0,0,0.0122,0,0.0153,0.0344,0.0198
54.2,9.8,0,0,0,0,0.0122,0,0.0153,0.0344,0.0201
54.2,9.9,0,0,0,0,0.0122,0,0.0153,0.0344,0.0201
54.2,10,0,0,0,0,0.013,0,0.0153,0.035,0.0202
54.2,10.1,0,0,0,0,0.0139,0,0.0153,0.0365,0.0209
54.2,10.2,0,0,0,0,0.014,0,0.0153,0.0376,0.0212
54.2,10.3,0,0,0,0,0.014,0,0.0151,0.0376,0.0213
54.2,10.4,0,0,0,0,0.0144,0,0.0152,0.0379,0.0216
54.2,10.5,0,0,0,0,0.0148,0,0.0151,0.0381,0.0216
54.2,10.6,0,0,0,0,0.0148,0,0.0151,0.0381,0.022
54.2,10.7,0,0,0,0,0.015,0,0.0151,0.0393,0.0222
54.2,10.8,0,0,0,0,0.0155,0,0.0158,0.0407,0.0228
54.2,10.9,0,0,0,0,0.0159,0,0.0158,0.0409,0.0234
54.2,11,0,0,0,0,0.0162,0,0.016,0.0436,0.0236
54.2,11.1,0,0,0,0,0.0171,0,0.0169,0.0438,0.024
54.2,11.2,0,0,0,0,0.0175,0,0.0183,0.044,0.0251
54.2,11.3,0,0,0,0,0.0181,0.0101,0.0183,0.0455,0.0254
54.2,11.4,0,0,0,0,0.0183,0.0104,0.0183,0.047,0.026
54.2,11.5,0,0,0,0,0.0191,0.011,0.0189,0.0471,0.0271
54.2,11.6,0,0.0101,0,0,0.0204,0.0113,0.0198,0.0503,0.0278
54.2,11.7,0,0.0101,0,0,0.0204,0.0116,0.0207,0.0503,0.0284
54.2,11.8,0,0.0109,0,0.0103,0.0218,0.0124,0.0219,0.0533,0.0299
54.2,11.9,0,0.0112,0,0.0106,0.0222,0.0128,0.0222,0.0533,0.0307
54.2,12,0,0.0116,0,0.011,0.0233,0.0132,0.0231,0.0562,0.0317
54.2,12.1,0,0.0116,0,0.0113,0.0233,0.0134,0.0238,0.0565,0.0325
54.2,12.2,0,0.0124,0,0.0116,0.0249,0.0143,0.0245,0.0599,0.0342
54.2,12.3,0,0.0132,0,0.0122,0.0261,0.0148,0.0259,0.0616,0.0356
54.2,12.4,0,0.0133,0,0.0123,0.0267,0.0154,0.0268,0.0634,0.0371
54.2,12.5,0,0.0149,0,0.0131,0.0292,0.0161,0.0283,0.0672,0.0387
54.2,12.6,0,0.0152,0,0.0138,0.0305,0.0167,0.03,0.0693,0.0405
54.2,12.7,0,0.0159,0,0.0143,0.0311,0.0174,0.0315,0.0712,0.0424
54.2,12.8,0,0.0162,0,0.0149,0.0326,0.0183,0.0332,0.0754,0.0447
54.2,12.9,0,0.017,0,0.0158,0.0346,0.0189,0.0352,0.0799,0.0467
54.2,13,0,0.0178,0,0.016,0.0368,0.0197,0.037,0.0847,0.0492
54.2,13.1,0,0.0178,0.0102,0.0171,0.0368,0.0206,0.0393,0.0847,0.0514
54.2,13.2,0,0.0191,0.0104,0.0174,0.0395,0.0215,0.0415,0.0897,0.0539
54.2,13.3,0,0.0203,0.0111,0.0186,0.045,0.0232,0.0443,0.1006,0.0583
54.2,13.4,0,0.0215,0.0116,0.0191,0.0469,0.0244,0.0471,0.1057,0.0614
54.2,13.5,0.0101,0.0236,0.0122,0.0207,0.0519,0.0261,0.0517,0.1111,0.0655
54.2,13.6,0.0109,0.0247,0.0125,0.0218,0.0549,0.0275,0.0532,0.1181,0.0694
54.2,13.7,0.0109,0.0267,0.0131,0.0226,0.0582,0.0292,0.0562,0.1246,0.0736
54.2,13.8,0.011,0.0274,0.0135,0.0244,0.0609,0.0307,0.0623,0.1334,0.0783
54.2,13.9,0.0118,0.0282,0.0139,0.0257,0.0643,0.0322,0.0646,0.1462,0.0838
54.2,14,0.0119,0.0307,0.0144,0.0263,0.0689,0.0341,0.069,0.1598,0.0912
54.2,14.1,0.0129,0.0326,0.0152,0.0292,0.0739,0.0369,0.0759,0.1693,0.0989
54.3,8.1,0,0,0,0,0.0113,0,0.0161,0.0302,0.0181
54.3,8.2,0,0,0,0,0.0113,0,0.0161,0.0302,0.0182
54.3,8.3,0,0,0,0,0.0113,0,0.0161,0.0302,0.0183
54.3,8.4,0,0,0,0,0.0121,0,0.0161,0.0317,0.0186
54.3,8.5,0,0,0,0,0.0113,0,0.0161,0.0319,0.0186
54.3,8.6,0,0,0,0,0.0113,0,0.0161,0.031,0.0186
54.3,8.7,0,0,0,0,0.0113,0,0.0161,0.0319,0.0187
54.3,8.8,0,0,0,0,0.0113,0,0.0161,0.0319,0.0188
54.3,8.9,0,0,0,0,0.0121,0,0.0161,0.0325,0.0193
54.3,9,0,0,0,0,0.0121,0,0.0161,0.0325,0.0194
54.3,9.1,0,0,0,0,0.0121,0,0.0161,0.0325,0.0195
54.3,9.2,0,0,0,0,0.0121,0,0.0165,0.0325,0.0197
54.3,9.3,0,0,0,0,0.013,0,0.0165,0.035,0.0203
54.3,9.4,0,0,0,0,0.0122,0,0.0165,0.0344,0.0203
54.3,9.5,0,0,0,0,0.013,0,0.0165,0.035,0.0209
54.3,9.6,0,0,0,0,0.013,0,0.0172,0.035,0.0212
54.3,9.7,0,0,0,0,0.0132,0,0.0165,0.0371,0.0214
54.3,9.8,0,0,0,0,0.0136,0,0.0165,0.0374,0.0217
54.3,9.9,0,0,0,0,0.014,0,0.0165,0.0376,0.0219
54.3,10,0,0,0,0,0.014,0,0.0165,0.0376,0.0221
54.3,10.1,0,0,0,0,0.014,0,0.0165,0.0376,0.0224
54.3,10.2,0,0,0,0,0.0151,0,0.0172,0.0405,0.0228
54.3,10.3,0,0,0,0,0.0151,0,0.0165,0.0405,0.0231
54.3,10.4,0,0,0,0,0.0151,0,0.0165,0.0405,0.0234
54.3,10.5,0,0,0,0,0.0151,0,0.0163,0.0405,0.0234
54.3,10.6,0,0,0,0,0.0162,0,0.0161,0.0436,0.0239
54.3,10.7,0,0,0,0,0.0162,0,0.0161,0.0436,0.0242
54.3,10.8,0,0,0,0,0.0171,0,0.0169,0.0438,0.0247
54.3,10.9,0,0,0,0,0.0175,0,0.0169,0.0469,0.0253
54.3,11,0,0,0,0,0.0175,0,0.0176,0.0469,0.0256
54.3,11.1,0,0,0,0,0.0179,0,0.0176,0.047,0.0259
54.3,11.2,0,0,0,0,0.0188,0.0106,0.0187,0.0503,0.027
54.3,11.3,0,0,0,0,0.0196,0.0109,0.0194,0.0504,0.0276
54.3,11.4,0,0,0,0,0.0196,0.0111,0.0194,0.0504,0.028
54.3,11.5,0,0.0101,0,0,0.021,0.0116,0.0201,0.0536,0.0292
54.3,11.6,0,0.0105,0,0,0.0214,0.012,0.0207,0.0537,0.0299
54.3,11.7,0,0.0109,0,0,0.0218,0.0122,0.021,0.0537,0.0304
54.3,11.8,0,0.0116,0,0.0103,0.0233,0.013,0.0219,0.0568,0.0317
54.3,11.9,0,0.0116,0,0.011,0.0233,0.0132,0.0231,0.0571,0.0323
54.3,12,0,0.0124,0,0.0115,0.0249,0.0137,0.0237,0.0599,0.0333
54.3,12.1,0,0.0124,0,0.0116,0.025,0.0142,0.0245,0.0599,0.0344
54.3,12.2,0,0.0133,0,0.0122,0.0267,0.0147,0.0259,0.0634,0.0356
54.3,12.3,0,0.0133,0,0.0128,0.0267,0.0154,0.0264,0.0634,0.037
54.3,12.4,0,0.0142,0,0.0129,0.0285,0.0159,0.0273,0.0664,0.0383
54.3,12.5,0,0.0149,0,0.0137,0.0292,0.0168,0.0289,0.0672,0.0402
54.3,12.6,0,0.0156,0,0.0144,0.0308,0.0173,0.0305,0.0712,0.0416
54.3,12.7,0,0.0162,0,0.0146,0.0326,0.018,0.0318,0.0731,0.0435
54.3,12.8,0,0.0172,0,0.0155,0.034,0.0187,0.0337,0.0763,0.0456
54.3,12.9,0,0.0174,0,0.0158,0.0349,0.0193,0.0352,0.0799,0.0476
54.3,13,0,0.0186,0.01,0.0167,0.0373,0.0203,0.0374,0.0847,0.0503
54.3,13.1,0,0.0191,0.0105,0.0178,0.0395,0.0213,0.0397,0.0897,0.0527
54.3,13.2,0,0.0204,0.011,0.0182,0.0424,0.0225,0.0418,0.095,0.0558
54.3,13.3,0.0101,0.0211,0.0114,0.0198,0.0452,0.0238,0.0472,0.1006,0.0594
54.3,13.4,0.0101,0.0219,0.0119,0.0204,0.0486,0.0254,0.0503,0.1111,0.0639
54.3,13.5,0.0102,0.0236,0.0122,0.021,0.052,0.0265,0.0531,0.1167,0.0671
54.3,13.6,0.0109,0.0247,0.0126,0.0226,0.0554,0.0279,0.056,0.1226,0.0711
54.3,13.7,0.0113,0.0267,0.0134,0.0238,0.059,0.0301,0.059,0.1288,0.0759
54.3,13.8,0.0118,0.029,0.0141,0.0252,0.0629,0.0322,0.0634,0.1386,0.0816
54.3,13.9,0.0119,0.0306,0.0145,0.0263,0.067,0.0339,0.0672,0.1509,0.088
54.3,14,0.0128,0.0326,0.0151,0.0284,0.0739,0.0359,0.0735,0.1693,0.0953
54.4,8.1,0,0,0,0,0.0121,0,0.0165,0.0325,0.0189
54.4,8.2,0,0,0,0,0.0121,0,0.0169,0.0325,0.0193
54.4,8.3,0,0,0,0,0.0121,0,0.0169,0.0325,0.0195
54.4,8.4,0,0,0,0,0.0121,0,0.0169,0.0325,0.0197
54.4,8.5,0,0,0,0,0.0121,0,0.0169,0.0325,0.0193
54.4,8.6,0,0,0,0,0.0121,0,0.0172,0.0325,0.0197
54.4,8.7,0,0,0,0,0.0121,0,0.0172,0.0325,0.0199
54.4,8.8,0,0,0,0,0.013,0,0.0172,0.034,0.0202
